id,Name,Barcode,Manufactorer,Amount,GS1 Form,Food-Grade,Material,Colour
555,Chokoladeis m. browniestykker og chokoladesovs,7350104400545,Nick's,473 ml,cup-tub,true,fibre-based,other-colours
556,Mælkeis m. karamelsmag,5712874961343,Salling,240 g,box,false,fibre-based,other-colours
557,Mælkeis m. karamelsmag,7350104402143,Nick's,270 ml,box,false,fibre-based,other-colours
559,Honningglaseret pastinak,5712874697464,Salling,600 g,bag,true,plastic,other-colours
560,Flødeis m. vanilje og Cookie Dough,5712874578688,Salling,1.100 g,box,true,plastic,clear
561,Flødeis m. chokoladesmag,5712874578664,Salling,1.100 g,tray,true,plastic,other-colours
562,Grønlandske skalrejer,5740301177067,XXL,1.500 g,bag,true,plastic,other-colours
563,Mælkeis m. kokos og chokolade,5000159537353,Bounty,272 g,cup-tub,true,fibre-based,other-colours
567,"Vegansk is m. hindbær, karamel og stykker af cookies med chokoladesmag",8711327539303,Ben & Jerry's,427 ml,jar,true,fibre-based,other-colours
569,"Mælkeis m. peanuts, karamel og chokoladeovertræk",5000159541336,Snickers,6 stk,box,false,fibre-based,other-colours
574,Limonadeispinde m. hindbærsmag,5766632527197,Premier Is,312 ml,box,false,fibre-based,other-colours
575,Mælkeis m. saltet karamelsmag øko,5712874947620,Salling ØKO,290 g,bucket,true,fibre-based,other-colours
580,Kraftben,5701050391142,Slagtermesteren,"2,5 kg",sleeve,true,plastic,clear
583,Mælkeis m. chokolade og jordnøddesovs,7350104401726,Nick's,473 ml,cup-tub,true,fibre-based,other-colours
584,Mælkeis m. vaniljesmag og nougatsovs,7350104400934,Nick's,473 ml,cup-tub,true,fibre-based,other-colours
586,Mælkeis m. Cookie dough øko,5712874947651,Salling ØKO,290 g,cup-tub,true,fibre-based,other-colours
587,Flødeis m. saltkaramel,5766632529962,Premier Flødeis,800 ml,tray,true,plastic,clear
589,Mælkeisvafler m. karamelsmag og chokoladeovertræk,8711327528451,Heartbrand,504 ml,box,false,fibre-based,other-colours
590,Skalrejer,5740301195122,Salling,450 g,bag,true,plastic,other-colours
593,"Mælkeis m. peanuts, karamel og chokolade",5000159529549,Snickers,335 g,cup-tub,true,fibre-based,other-colours
594,Mandelkage m. ruby chokolade og passionsfrugtcreme glutenfri,7312930008982,Almondy,400 g,box,false,fibre-based,other-colours
595,"Pizza m. plantebaseret fars, majs og jalapeños vegansk",5701977001186,Naturli',190 g,sleeve,true,plastic,other-colours
596,Perlehøne,5712873712250,Gourmet Quality,400 g,tray,true,plastic,black
601,Vegansk is m. chokoladesmag og stykker af brownie,8711327373723,Ben & Jerry's,465 ml,cup-tub,true,fibre-based,other-colours
602,Flødeis m. nougat,5709803005858,Ryå Is,800 ml,tray,true,plastic,clear
603,Flødeis m. vanilje og jordbær,5709803005834,Ryå Is,800 ml,tray,true,plastic,clear
604,Flødeis m. vanilje og chokolade,5709803005841,Ryå Is,800 ml,tray,true,plastic,clear
606,Indbagt kylling m. bacon,5712874539696,Rahbek,280 g,box,false,fibre-based,other-colours
608,"Vegansk is m. karamelsmag, browniestykker og saltkaramelsauce",8711327521841,Ben & Jerry's,465 ml,cup-tub,true,fibre-based,other-colours
611,Mælkeisvafler m. vaniljesmag og lakrids,8711327536630,Heartbrand,510 ml,box,true,fibre-based,other-colours
612,Blandede flødeispinde m. chokoladeovertræk,5766632527142,Premier Is,1.335 ml,box,false,fibre-based,other-colours
613,Due,5712873712229,Gourmet Quality,300 g,sleeve,true,plastic,black
617,Kyllingeunderlår,5760725113915,Rose,1.000 g,bag,true,plastic,other-colours
618,Flødeis m. pistacie,5709803005827,Ryå Is,800 ml,tray,true,plastic,clear
624,Pizzadej,5714360103619,Salling,"0,45 kg",sleeve,true,plastic,other-colours
625,"Frugtblanding m. banan, ananas og mango",4260582960260,Wholey,250 g,box,false,fibre-based,other-colours
626,Ærter og gulerødder,5712874266165,Salling,750 g,bag,true,plastic,other-colours
630,Søde kartofler i både,5712873757190,Salling,400 g,bag,true,plastic,other-colours
632,Mælkeis m. chokoladeovertræk,5712874267360,Salling,4 stk,box,false,fibre-based,other-colours
633,Frys-selv-is m. solbærsmag øko,5775345202659,Sun Lolly,480 ml,box,false,fibre-based,other-colours
634,Danske ærter,5712873705580,Salling,700 g,bag,true,plastic,other-colours
635,Kebab af oksekød,5712874914516,Salling NU,400 g,sleeve,true,plastic,other-colours
638,Hakket spinat,5701012723851,Budget,1.000 g,bag,true,plastic,other-colours
639,Fiskepinde,5712873642427,Salling,450 g,box,true,fibre-based,other-colours
642,Butterdejsplader,5710405822675,Vores,6 stk,box,false,fibre-based,other-colours
643,Flødeisvafler,5712873997909,Salling,6 stk,box,false,fibre-based,other-colours
644,Kartoffelgratin m. broccoli og ost,5711044158620,Princip,400 g,box,false,fibre-based,other-colours
645,Blandede mælkeispinde,5712873642281,Salling,600 ml,box,false,fibre-based,other-colours
646,Mælkeis m. vanilje- og eksotisk frugtsmag,5712874023195,Solero,270 ml,box,false,fibre-based,other-colours
647,Lakseportioner m. skind,5712874957834,Salling XXL,800 g,bag,true,plastic,clear
648,Pizza m. pepperoni,5712873614677,Salling,600 g,box,false,fibre-based,other-colours
650,"Italiensk pizza m. cajun kylling, peberfrugter og rødløg",5712872923688,Princip,383 g,box,false,fibre-based,other-colours
651,Mælkeis m. mørk chokolade og hasselnødder,8000500363515,Ferrero,200 g,box,false,fibre-based,other-colours
652,Falafel,5701977000578,Naturli',"0,325 kg",bag,true,plastic,other-colours
654,Limonadeis m. sportssmag og vekaoovertræk,5712873709168,Salling,10 stk,box,false,fibre-based,other-colours
655,Indbagte rejer,5712873540594,Nordic Seafood,200 g,box,false,fibre-based,other-colours
657,Plantebasseret Panang Curry,8858984834713,Kitchen Joy,350 g,box,true,fibre-based,other-colours
659,Rejer,5702008271059,Vores,700 g,bag,true,plastic,other-colours
668,Snack Chips,5701979995940,KiMs,"0,16 kg",bag,true,plastic,other-colours
669,Chips,5701979995704,KiMs,"0,17 kg",bag,true,plastic,other-colours
670,Ostepops,5701979975546,Kims,"0,14 kg",bag,true,plastic,other-colours
671,Chips,5701979995711,KiMs,"0,17 kg",bag,true,plastic,other-colours
672,Müslibar med mælkechokolade,4011800420215,Corny,"0,15 kg",box,false,fibre-based,other-colours
673,Snack Chips,5701979995933,Kims,"0,16 kg",bag,true,plastic,other-colours
674,Ristede peanuts m. salt,5712873475735,Salling,250 g,bag,true,plastic,other-colours
675,Click Mix,5701090066109,Haribo,"0,12 kg",bag,true,plastic,other-colours
676,Dipmix,5701979303899,Kims,"0,017 kg",bag,true,plastic,other-colours
677,Original Chips,7310532104453,Taffel,"0,175 kg",bag,true,plastic,other-colours
679,Sourcream & Onion,7310532101889,Taffel,"0,175 kg",bag,true,plastic,other-colours
680,Rosiner,5712873475612,Salling,250 g,bag,true,plastic,other-colours
681,Rosiner øko,5712870830193,Salling ØKO,250 g,bag,true,plastic,other-colours
682,Mælkechokolade,5710405058951,Marabou,200 g,sleeve,true,plastic,other-colours
683,Müslibar m. mælkechokolade,5712874544553,Salling,6 stk,box,true,fibre-based,other-colours
684,Chips m. sour cream & onion,5712873839285,Salling,250 g,bag,true,plastic,other-colours
685,Familie Guf,7310350133956,Malaco,"0,34 kg",bag,true,plastic,other-colours
686,Vampyrer,5701090066352,Haribo,"0,12 kg",bag,true,plastic,other-colours
687,Karameller m. chokoladeovertræk,5710405056858,Fazer,120 g,bag,true,plastic,other-colours
688,Holiday,7310532104774,Taffel,"0,175 kg",bag,true,plastic,other-colours
690,Bugles,8710398502636,Lay's,"0,125 kg",bag,true,plastic,other-colours
692,Kastanjer,4001686536742,Maoam,120 g,bag,true,plastic,other-colours
693,Mælkechokolade m. daim,5710405059224,Marabou,200 g,sleeve,true,plastic,other-colours
695,American Grill,5701979995728,Kims,"0,17 kg",bag,true,plastic,other-colours
697,Havsalt,7310532103142,Taffel,"0,175 kg",bag,true,plastic,other-colours
698,Mørk chokoladeplade 50% kakao,5712873997602,Budget,100 g,box,false,fibre-based,other-colours
699,Franske kartofler,5712873839278,Salling,300 g,bag,true,plastic,other-colours
702,Chips m. salt,5712874019020,Salling,175 g,bag,true,plastic,other-colours
704,Mælkechokolade m. hasselnødder,5710405058937,Marabou,200 g,sleeve,true,plastic,other-colours
705,Kanonkugler,5701979975539,Kims,"0,135 kg",bag,true,plastic,other-colours
706,Matador Mix,5701090067342,Haribo,"0,375 kg",bag,true,plastic,other-colours
707,Crunch Cut Chips,5701979995773,KiMs,"0,17 kg",bag,true,plastic,other-colours
710,Bølgechips,5701979995759,KiMs,"0,17 kg",bag,true,plastic,other-colours
711,Matador Mix,5701090066185,Haribo,"0,12 kg",bag,true,plastic,other-colours
712,Godt & Bandet,7310350133949,Malaco,"0,34 kg",bag,true,plastic,other-colours
714,"Hasselnød i karamel, nougat og mælkechokolade",5710405059163,Storck,125 g,box,false,fibre-based,other-colours
715,Chokoladebar,5710405056360,Kinder,126 g,sleeve,false,plastic,other-colours
717,Danske franske kartofler,5701979995698,KiMs,"0,17 kg",bag,true,plastic,other-colours
718,Saltstænger,5701979042507,KiMs,250 g,tray,true,plastic,clear
719,Syrlinger,5701090066314,Haribo,120 g,bag,true,plastic,other-colours
720,Top Star Mix,5701090066338,Haribo,"0,12 kg",bag,true,plastic,other-colours
721,Chips m. barbecue,7622400885761,Taffel,175 g,bag,true,plastic,other-colours
722,Blandede chips,5710405089139,Lay's,165 g,bag,true,plastic,other-colours
724,Sutter Mix,5701090066901,Haribo,120 g,bag,true,plastic,other-colours
725,Chips m. krydderier,7622300303594,Taffel,130 g,bag,true,plastic,other-colours
726,I Like Mix,5701090070618,Haribo,"0,12 kg",bag,true,plastic,other-colours
727,Godt & Bandet Favorit Mix,7310350133994,Malaco,"0,325 kg",bag,true,plastic,other-colours
728,Chokolade,5710405838737,Nestlé,158 ml,bag,true,plastic,other-colours
729,Popcorn m. salt til microbølgeovn,5712871066775,Popz,900 g,box,false,fibre-based,other-colours
730,Sour Jordbærsmag Stænger,4037400715759,Katjes,"0,11 kg",bag,true,plastic,other-colours
732,Chips m. barbecue,5712873839254,Salling,250 g,bag,true,plastic,other-colours
733,Peanuts m. chili,5712873475759,Salling,200 g,bag,true,plastic,black
734,Nacho Cheese,8710398161987,Doritos,"0,17 kg",bag,true,plastic,other-colours
735,Chips m. ost,7310532111390,Taffel,130 g,bag,true,plastic,other-colours
737,Jumbo rosiner,5712871447680,Salling,450 g,bag,true,plastic,other-colours
738,Chokolade,4011100001336,M&M'S,300 g,bag,true,plastic,other-colours
739,Mørk chokolade m. marcipan,5710405060305,Rittersport,100 g,sleeve,true,plastic,other-colours
740,Rotella,4001686102589,Haribo,120 g,bag,true,plastic,other-colours
741,Peanuts,5701979011107,KiMs,1 kg,bag,true,plastic,other-colours
742,Müslibarer mini m. æbler,5711070506440,Nordthy,175 g,bag,true,plastic,other-colours
743,Chips m. tomat,5701979995469,KiMs,135 g,bag,true,plastic,other-colours
744,Mælkechokoladebar m. honning og mandelnougat,5710405060145,Toblerone,200 g,box,false,fibre-based,other-colours
747,Salt & Vinegar,7310532101902,Taffel,"0,175 kg",bag,true,plastic,other-colours
750,Mælkechokolade m. kiks,5710405061043,Rittersport,100 g,sleeve,true,plastic,other-colours
751,Mælkechokolade m. appelsinkrokant,5710405059767,Marabou,200 g,sleeve,true,plastic,other-colours
752,Peanut,5712870901091,M&M'S,300 g,bag,true,plastic,other-colours
753,Pariser Meny,5701979988171,Kims,"0,1 kg",bag,true,plastic,other-colours
754,Soltørrede Rosiner,41143028643,Sun-Maid,"0,4 kg",cup-tub,true,fibre-based,other-colours
755,Grove chips m. havsalt,5712874030605,Salling,175 g,bag,true,plastic,other-colours
756,Mørk chokolade m. pebermyntepastil,5774540054704,Toms,62 g,box,false,fibre-based,other-colours
758,Dild,7310532101919,Taffel,"0,175 kg",bag,true,plastic,other-colours
759,Chipsposer,5701979993700,KiMs,150 g,bag,true,plastic,other-colours
760,Ristede cashewnødder m. salt,5712873570959,Salling,300 g,bag,true,plastic,other-colours
762,Mørk chokolade m. appelsinsmag og knas,5774540054001,Toms,75 g,box,false,fibre-based,other-colours
765,Tørrede tranebær,5712872061847,Vores,200 g,bag,true,plastic,other-colours
766,Ferskner,5701090066536,Haribo,"0,12 kg",bag,true,plastic,other-colours
767,Mørk chokolade m. hasselnød og nougat,5774540052809,Toms,62 g,box,true,fibre-based,other-colours
768,Müslibarer m. mørk chokolade,4011800420918,Corny,138 g,box,true,fibre-based,other-colours
770,Guldkarameller,5774540082509,Toms,100 g,bag,true,plastic,other-colours
772,Yndlings Mix,5712872292258,Vores,250 g,bag,true,plastic,other-colours
774,Hvid chokoladeplade,5712873997404,Budget,100 g,sleeve,false,fibre-based,other-colours
775,Dukatos,5701090066116,Haribo,120 g,bag,true,plastic,other-colours
776,Frugtsnacks m. æble og jordbær øko,5708413028080,Frugi,60 g,bag,true,plastic,other-colours
777,Grinebidder,5707653007534,Castus,8 stk,bag,true,plastic,other-colours
780,Pistacienødder,5712873642649,Salling,250 g,bag,true,plastic,other-colours
781,Müslibarer m. mørk chokolade og hasselnødder,8721300870217,Ravensbergen,126 g,box,true,fibre-based,other-colours
782,Stardust Mix,5701090068516,Haribo,120 g,bag,true,plastic,other-colours
783,Mørk chokolade 85% kakao,5712870801490,Salling,100 g,box,false,fibre-based,other-colours
784,Chips m. barbecue,8710398603425,Lay's,175 g,bag,true,plastic,other-colours
786,Chips m. tomat,5701979995926,KiMs,160 g,bag,true,plastic,other-colours
789,Chokoladebar,5710405060411,Daim,56 g,sleeve,true,plastic,other-colours
790,Chips m. karamelliserede rødløg,7310532301364,Taffel,175 g,bag,true,plastic,other-colours
791,Dipmix m. holidaykrydderi,5712874157432,Salling,20 g,sleeve,true,plastic,other-colours
792,Stjerner,5700417991247,Malaco,"0,092 kg",bag,true,plastic,other-colours
793,Mælkechokolade m. nougatfyld,5710405060756,Rittersport,100 g,sleeve,true,plastic,other-colours
794,Tropifrutti,5701090067014,Haribo,120 g,bag,true,plastic,other-colours
795,Blandede flødeboller,5708709100407,Salling,220 g,tray,true,plastic,clear
796,Popcorn m. salt,5712873839438,Salling,100 g,bag,true,plastic,other-colours
797,Peppermint,4000417028006,Ritter Sport,"0,1 kg",sleeve,true,plastic,other-colours
798,Rosiner,5760932630830,Regent,"14,1 g",box,true,fibre-based,other-colours
802,Lagerman Konfekt,7310350133963,Malaco,"0,34 kg",bag,true,plastic,other-colours
806,Rosiner,5710405092092,Regent,250 g,box,true,fibre-based,other-colours
807,Ristede peanuts m. salt,5701979994547,KiMs,235 g,bag,true,plastic,other-colours
809,Chips m. salt,5710405088668,Lay's,175 g,bag,true,metal,other-colours
810,Maltesers,5000159414197,Mars,"0,135 kg",bag,true,plastic,other-colours
811,Flæskesvær m. salt,5712874018986,Salling,150 g,bag,true,plastic,other-colours
812,Matador Mix,5701090011253,Haribo,1.000 g,cup-tub,true,plastic,clear
813,Bugles,8710398502629,Lay's,"0,125 kg",bag,true,plastic,other-colours
815,Mørk- og mælkechokolade,5774540053004,Toms,62 g,box,false,fibre-based,other-colours
817,Skolekridt,6411401038723,Fazer,140 g,bag,true,plastic,other-colours
818,Chips m. jordnødder,5701979990518,KiMs,140 g,bag,true,plastic,other-colours
819,Labre Larver,5701090066574,Haribo,"0,12 kg",bag,true,plastic,other-colours
821,Salmiak Tab's,5701090066253,Haribo,120 g,bag,true,plastic,other-colours
824,Dipmix m. holidaykrydderi,7622400507014,Taffel,10 g,bag,true,fibre-based,other-colours
825,Salted Caramel,4011800407513,Corny Big,"0,04 kg",sleeve,true,plastic,other-colours
826,Chips m. barbecue,5701979995735,KiMs,170 g,bag,true,plastic,other-colours
827,Chips m. sour cream og dild,5701979995742,KiMs,170 g,bag,true,plastic,other-colours
828,Vampyrer,5701090069896,Haribo,375 g,bag,true,plastic,other-colours
829,Chips m. purløg og sour cream,5701979995797,KiMs,160 g,bag,true,plastic,other-colours
830,Mælkechokoladekringler,5774540052601,Toms,75 g,box,true,fibre-based,other-colours
831,Flower Zourr,5701090068714,Haribo,110 g,bag,true,plastic,other-colours
832,Flæskesvær,5701979994790,KiMs,95 g,bag,true,plastic,other-colours
833,Grinebidder,5707653007558,Castus,8 stk,bag,true,plastic,other-colours
835,Chips m. holidaykrydderi og løgsmag,5701979997210,KiMs,155 g,bag,true,plastic,other-colours
838,Super Piratos,5701090066888,Haribo,"0,12 kg",bag,true,plastic,other-colours
839,Mælkechokolade m. hasselnødder,4000417222008,Rittersport,100 g,sleeve,true,plastic,other-colours
840,Skumsutter,5701090075255,Haribo,"0,1 kg",bag,true,plastic,other-colours
842,Pastiller m. citrussmag sukkerfri,5704592014548,Halls,65 g,bag,true,plastic,other-colours
843,Super Crunch,7310532301098,Taffel,"0,11 kg",bag,true,plastic,other-colours
845,Mini Mix,5701090073343,Haribo,220 g,bag,true,plastic,other-colours
846,Chips m. grillkrydderi,7310532112168,Taffel,110 g,box,true,plastic,other-colours
847,Chokoladebar,5712870746579,Nestlé,200 g,bag,true,plastic,other-colours
848,Chocofant,5774540622675,Toms,"0,13 kg",bag,true,plastic,other-colours
849,"Hasselnød i karamel, nougat og mælkechokolade",5710405058838,Storck,200 g,box,false,fibre-based,other-colours
850,Müslibarer m. mørk chokolade,5709364660329,Karen Volf,100 g,box,false,fibre-based,other-colours
851,Müslibarer m. kakao,5711070603934,Nordthy,150 g,bag,true,plastic,other-colours
852,Mørk chokolade 70% kakao m. appelsin,5710405060596,Marabou,100 g,box,false,fibre-based,other-colours
853,Chips m. sour cream & onion,5053990138753,Pringles,200 g,can,true,metal,other-colours
854,Peanut ringe,7310532110805,Taffel,"0,13 kg",bag,true,plastic,other-colours
856,Mælkechokolade,5774540052205,Toms,75 g,box,false,fibre-based,other-colours
858,"Frugtsnack m. æble, pære og grønkål",5707653007541,Castus,8 stk,bag,true,plastic,other-colours
859,Salte fisk,4037400715636,Katjes,"0,11 kg",bag,true,plastic,other-colours
