id,Name,Barcode,Manufactorer,Amount,GS1 Form,Food-Grade,Material,Colour
5034,Appelsinjuice øko,5712872935285,Salling ØKO,1 l,bottle,true,plastic,clear
2141,"Dragéret lakrids i kugler m. hvid chokoladeovertræk, hindbær og chili",5707194029552,Sv. Michelsen,150 g,jar,true,plastic,clear
387,Sausages,5701977000608,Naturli',"0,3 kg",bag,true,plastic,other-colours
10216,Red Salsa,5701397155032,Wanted,250 g,jar,true,glass,clear
5226,Energidrik sukkerfri,5060751210382,Monster,500 ml,can,true,metal,other-colours
15595,Body Butter,7340011436928,Änglamark,"0,22 liter",cup-tub,false,plastic,white
17038,Kamben m. barbecuemarinade,251642,Slagteren,400 g,tray,true,plastic,black
5408,Æblemost,5703210040471,Skæve Eksistenser,1 l,gable-top,true,fibre-based,other-colours
2595,"Koldskål 2,2% fedt",5700426295008,Arla,1 l,gable-top,true,fibre-based,other-colours
1087,Peppermint,5412841601240,Frisk,"0,006 kg",box,true,plastic,other-colours
8082,Tefiltre,5701036302599,Schur,,sleeve,false,fibre-based,other-colours
3343,"Kakaomælk 1,6% fedt laktosefri",5410438043855,Chocomel,1 l,gable-top,true,fibre-based,other-colours
8417,Sødemiddel,5703161802012,Easis,170 g,bucket,true,plastic,white
9500,Grønne oliven m. sten,5712874268176,Salling,290 g,jar,true,glass,clear
9795,Instant nudler m. oksekødssmag,5712874818715,Indomie,350 g,sleeve,true,plastic,other-colours
11748,Hytteost,5711953000683,Karolines Køkken,"0,45 kg",cup-tub,true,plastic,other-colours
3916,Grønne oliven m. citron,5712875100079,Salling,150 g,cup-tub,true,plastic,clear
7828,Kokosolie øko,5712873338443,Salling ØKO,200 ml,jar,true,glass,clear
7603,Rødvinssauce,5710405743826,Budget,500 ml,brick,true,fibre-based,other-colours
16968,Oliven i urtemarinade,5712873674862,Salling,150 g,cup-tub,true,plastic,clear
1740,Party Fred,4037400716060,Katjes,300 g,bag,true,plastic,other-colours
866,Mao Mixx,4001686584378,Maoam,"0,24 kg",bag,true,plastic,other-colours
15424,Intimsæbe,7340011463566,Coop 365,"0,2 liter",tube,false,plastic,other-colours
3767,Kartoffelsalat m. dild og purløg,5704000496188,Graasten,400 g,tray,true,plastic,clear
15927,Baby & Me 2,5760466995061,Arla,"0,2 stk",brick,true,fibre-based,other-colours
17366,Ekstra jomfruolivenolie spray m. chili,8006830100424,Mantova,250 ml,aerosol,true,metal,other-colours
6148,Energidrik m. kaffesmag,5741000171004,Faxe Kondi,25 cl,can,true,metal,other-colours
5649,Frugtdrik m. appelsin,5775345134462,Sunjoy,500 ml,bottle,true,plastic,clear
13718,Kidneybønner,7340011487791,Coop 365 økologi hverdag,"0,23 kg",brick,true,fibre-based,other-colours
11637,Økologisk Skyr naturel,5701975301028,Thise,1 kg,bucket,true,plastic,white
2613,"Ymer 3,5% fedt øko",5711953030352,Arla,1.000 g,gable-top,true,fibre-based,other-colours
169,Panerede fiskefileter,5740301134695,Royal Greenland,600 g,bag,true,plastic,other-colours
10859,Kålpølser,5703986022404,Højer Pølser,"0,32 kg",sleeve,true,plastic,clear
2947,Gouda i skiver,5712873998562,Salling,400 g,tray,true,plastic,clear
2457,Gårdkylling hakket kyllingekød med 3-7% fedt,5789000085761,De Danske Familiegårde,800 g,tray,true,plastic,other-colours
480,Flødeis m. karamel- og chokoladeovertrukkede karamelstykker,8711327373969,Ben & Jerry's,465 ml,cup-tub,true,fibre-based,other-colours
15566,Sensitive gel,7702018017041,Gillette,"0,4 liter",aerosol,false,metal,other-colours
9742,Salt- og peberblanding,5710959092579,Karlsens,80 g,can,true,metal,black
9005,Vaniljepaste øko,5707381026784,Tørsleffs,50 g,tube,true,plastic,other-colours
2581,Græsk yoghurt 10% fedt,5709289004505,Athena,1 kg,bucket,true,plastic,white
4777,Kiks m. vanilje,5709364673367,Karen Volf,190 g,tray,true,plastic,other-colours
488,Mælkeis m. vanilje og chokoladeovertræk,5712875060397,Magnum,660 ml,box,false,fibre-based,other-colours
1372,Frugtsnacks m. æble og hindbær,5707653005851,Castus,30 g,box,false,fibre-based,other-colours
7090,Vaniljesukker,5701009045423,Tørsleffs,100 g,cup-tub,true,plastic,clear
13288,Lychee Drik,8718226323002,Maaza,1 liter,gable-top,true,fibre-based,other-colours
369,Limonadeispinde m. vandmelonsmag,5712874925758,Salling,6 stk,box,false,fibre-based,other-colours
6893,Ristede løg øko,5712870889917,Levevis,150 g,bucket,true,plastic,clear
9525,Earl grey,5701182014667,Gemi,125 g,can,true,metal,other-colours
4637,Franskbrød glutenfri,7310100558480,Semper,300 g,sleeve,true,plastic,clear
732,Chips m. barbecue,5712873839254,Salling,250 g,bag,true,plastic,other-colours
16643,Universal insektspray,5703013024623,Pest-stop,"0,4 liter",aerosol,false,metal,other-colours
342,Flødeis m. vanilje øko,5707897111011,Hansens Flødeis,725 ml,tray,true,plastic,clear
7378,Tacosauce mild,5712871042397,Santa Maria,230 g,jar,true,glass,clear
1495,Sour Jacks Wildberry,5701167223268,Scan Choco,80 g,bag,true,plastic,other-colours
11589,Økologisk Tikka Masala,5713255000071,Wooden Spoon,"0,73 kg",jar,true,glass,clear
5446,Blanche,3080216049045,Grimbergen,75 cl,bottle,true,glass,other-colours
7842,Fuldkornsboller,5701075202980,Valsemøllen,500 g,box,false,fibre-based,other-colours
2568,Creme fraiche 18% fedt,5760466871235,Arla,250 g,cup-tub,true,plastic,other-colours
2542,Bacon i tern,5712874664169,Salling,200 g,tray,true,plastic,clear
3733,Salatost i tern m. chili 41% fedt,5701638118208,Taverna,100 g,tray,true,plastic,clear
11430,Paté med hjortekød,5750006216015,Irmas,"0,1 kg",sleeve,true,plastic,other-colours
6197,Akvavit,7048352057986,Aalborg Akvavit,"0,35 l",bottle,true,glass,clear
5270,Energidrik m. citrussmag,5060337503129,Monster,500 ml,can,true,metal,other-colours
5203,Vand m. brus appelsin og havtorn,5701161713123,Blue Keld,1 l,bottle,true,plastic,other-colours
5578,Chardonnay,5704634103414,Mingus Liberty,75 cl,bottle,true,glass,clear
1343,Havremüslibarer m. æble- og hindbærsmag vegansk,5024278002707,Brynmor,4 stk,box,false,fibre-based,other-colours
13620,Mayonnaise,5750006217210,Irmas,"0,175 kg",tube,true,plastic,other-colours
2151,Frugtsnack m. jordbær,5703161809165,Easis,30 g,sleeve,true,plastic,other-colours
3149,Kyllingespegepølse i skiver,5704080958798,3-Stjernet,100 g,tray,true,plastic,clear
15805,Sunlotion,7340011429234,Änglamark,"0,2 liter",tube,false,plastic,white
15712,Men Active Control,8714789763569,Sanex,"0,15 liter",aerosol,false,metal,other-colours
9021,Milka Kaffepuder,5712873959532,Senseo,8 stk,box,true,plastic,other-colours
3694,Havre m. kakao- og karamelsmag,6430015533660,Fazer,1 l,gable-top,true,fibre-based,other-colours
10840,Hakket Oksekød,5700380476154,Coop,"0,4 kg",tray,true,plastic,black
1906,Hasselnødder m. mælkechokoladeovertræk og karamelsmag u. tilsat sukker,5703161211326,Easis,80 g,jar,true,plastic,clear
479,Vegansk is m. kakao og stykker af brownie,5701977001292,Naturli',500 ml,bucket,true,fibre-based,other-colours
1674,Tørristet nøddeblanding m. havsalt,7310350121243,Nutisal,175 g,bag,true,plastic,other-colours
8321,Bønnespirer,5720745627953,Sunbest,410 g,can,true,metal,other-colours
1504,Chokoladekugler m. mørk chokoladefyld,8003340098012,Lindt,137 g,bag,false,plastic,other-colours
13431,Økologiske Hakkede Tomater,7340011491996,Änglamark,"0,39 kg",brick,true,fibre-based,other-colours
8417,Sødemiddel,5703161802012,Easis,170 g,bucket,true,plastic,white
5365,Chardonnay,3120581439680,François Martenot,75 cl,bottle,true,glass,other-colours
9885,Bagespray,4250448333888,Decocino,200 ml,aerosol,false,metal,other-colours
3446,Spegepølse,5705333050481,Carl Vollstedts Eftf.,600 g,sleeve,true,plastic,clear
13007,Appelsinjuice,7340011340782,Xtra,"1,25 liter",brick,true,fibre-based,other-colours
5254,Heineken Pilsner alkoholfri,5741000155912,Heineken,33 cl,can,true,metal,other-colours
486,"Flødeis m. vanilje- og chokoladesmag, stykker af chokoladebrownie og cookie dough",8711327371002,Ben & Jerry's,465 ml,bucket,true,fibre-based,other-colours
11035,Økologisk Risdrik,7340191103801,Coop 365,1 liter,gable-top,true,fibre-based,other-colours
5207,Appassimento,5704634182563,Il Capolavoro,75 cl,bottle,true,glass,other-colours
11749,Økologisk Kaffefløde,5701975303398,Thise,"0,25 liter",gable-top,true,fibre-based,other-colours
6873,Hakkede tomater m. hvidløg,5712872291954,Budget,400 g,can,true,metal,other-colours
5148,Zero,5740700982828,Coca-Cola,5 liter,bottle,true,plastic,clear
5904,Chardonnay,3525490011987,Les Jamelles,75 cl,bottle,true,glass,other-colours
11408,Ibérico Chorizo,5700382406791,Smag Forskellen,"0,08 kg",tray,true,plastic,clear
11656,Økologisk Kakaomælk,5701975000969,Thise,1 liter,gable-top,true,fibre-based,other-colours
3977,"Kakaomælk 1,6% fedt u. tilsat sukker",8712800121701,Chocomel,1 l,gable-top,true,fibre-based,other-colours
10221,Tun i grøn karrysauce,5714946000394,Snapt,185 g,can,true,metal,other-colours
14604,Økologiske Remoulade,5700383039882,Irmas,"0,15 kg",tube,true,metal,other-colours
11165,Fersk Kulmulefilet,4601,Fiskehallen Tvilling,"0,225 kg",tray,true,plastic,black
1433,Finsk lakridsstang,6412500070188,Panda Pepe,80 g,sleeve,true,plastic,other-colours
15367,Klick Caring Glide,7310570224977,RFSU,"0,05 liter",tube,false,plastic,other-colours
12878,Aranciata,8002270026881,San Pellegrino,"0,33 liter",can,true,metal,other-colours
15562,Natcreme,7340011470168,Änglamark,"0,05 liter",aerosol,false,metal,other-colours
6205,Malbec,7790240017045,Trapiche,75 cl,bottle,true,glass,other-colours
15562,Natcreme,7340011470168,Änglamark,"0,05 liter",aerosol,false,metal,other-colours
3992,Pasteuriserede hele æg øko,5701607588070,Dava,230 g,bottle,true,plastic,clear
8365,Rød karrysauce,5010338023065,Blue Dragon,350 ml,jar,true,glass,clear
2534,Smør øko,5711953025365,Arla,200 g,sleeve,true,plastic,other-colours
17221,Timian,5712875160301,Salling,25 g,cup-tub,true,plastic,clear
14509,Pommes Frites Krydderi,5700384017704,Coop,"0,415 kg",cup-tub,true,plastic,clear
11201,Smørbar Makrel Guf,5741600100725,Glyngøre,"0,185 kg",tube,true,plastic,other-colours
15520,Sun face,7340011470236,Änglamark,"0,05 liter",tube,false,plastic,other-colours
9317,Tyttebærsyltetøj,5707446537163,Fynbo,400 g,jar,true,glass,clear
13601,Kikærter,7340011487784,Coop 365,"0,23 kg",brick,true,fibre-based,other-colours
9215,Tortillas øko,7311311020612,Santa Maria,8 stk,sleeve,true,plastic,other-colours
5671,Prosecco,8013651022231,Montelvini,75 cl,bottle,true,glass,other-colours
7684,Karry øko,5712874953409,Salling ØKO,50 g,jar,true,plastic,clear
783,Mørk chokolade 85% kakao,5712870801490,Salling,100 g,box,false,fibre-based,other-colours
5791,Kryddersnaps m. porse,5700359304969,Aalborg Akvavit,"0,7 l",bottle,true,glass,clear
536,Frys-selv-is m. exoticsmag,5775345856050,Sun Lolly,600 ml,box,false,fibre-based,other-colours
11547,Vaniljecreme,5701116017047,Skælskør Frugtplantage,"0,5 liter",brick,true,fibre-based,other-colours
1994,Squeeze Candy,5701167224760,Sour Devils,62 ml,tube,true,plastic,other-colours
5062,Sportssodavand,5701598028852,Harboe,500 ml,bottle,true,plastic,clear
11677,Økologisk Minimælk,5718146420228,Irmas Hverdag,1 liter,gable-top,true,fibre-based,other-colours
15358,Conditioner Volume,5710404812493,Stuhr,"0,25 liter",tube,false,plastic,other-colours
11825,Økologisk laktosefri sødmælk,5701975305613,Thise,1 liter,gable-top,true,fibre-based,other-colours
10465,Grønne kernefri vindruer,5700381965305,Coop,"0,5 kg",tray,true,plastic,clear
15380,Shampoo Volume,5710404812509,Stuhr,"0,35 liter",tube,false,plastic,other-colours
1967,Mælkechokolade m. pebermyntesmag,5712873217045,Fazer,145 g,sleeve,true,plastic,other-colours
3660,Sojadrik m. chokoladesmag,5411188130055,Alpro,1.045 g,gable-top,true,fibre-based,other-colours
7603,Rødvinssauce,5710405743826,Budget,500 ml,brick,true,fibre-based,other-colours
5146,Booster Original,5741000134894,Faxe Kondi,"0,5 liter",can,true,metal,other-colours
15523,Anti-perspirant Spray,8710447439630,Neutral,"0,15 liter",aerosol,false,metal,other-colours
15712,Men Active Control,8714789763569,Sanex,"0,15 liter",aerosol,false,metal,other-colours
4376,Saltkiks,8410376013665,Gullón,250 g,jar,true,plastic,clear
3292,Bruschetta m. tomat,5902973788242,Salling,150 g,cup-tub,true,plastic,clear
5347,Hvid rom m. kokos,5010103800778,Malibu,70 cl,bottle,true,glass,clear
7155,Mørk pålægschokolade 73% kakao,5701049165433,Jakobsen,105 g,box,false,fibre-based,other-colours
14191,Artiskokker,5706476093250,Ruds Køkken,"0,19 kg",can,true,metal,other-colours
256,Nudelret m. cremet tom yum og kylling mild,8858984832146,Kitchen Joy,320 g,box,true,fibre-based,other-colours
3916,Grønne oliven m. citron,5712875100079,Salling,150 g,cup-tub,true,plastic,clear
2723,"Wiener inspireret iskaffe 0,9% fedt",5710326014302,Geia Food,1 l,gable-top,true,fibre-based,other-colours
357,Astronautis,7613034259950,Premier Is,300 ml,box,false,fibre-based,other-colours
7990,Fuldkornspasta m. tomat og bacon,8710522906996,Knorr,57 g,cup-tub,true,plastic,clear
15712,Men Active Control,8714789763569,Sanex,"0,15 liter",aerosol,false,metal,other-colours
5370,Cider m. pæresmag,5711018032215,Harboe,"1,5 l",bottle,true,plastic,clear
13316,Classic,5741000175804,Ceres Top,"1,98 liter",can,true,metal,other-colours
9124,Pastasauce,5706680041436,Pedersens Udvalgte,380 ml,jar,true,glass,clear
130,Wokblanding,5712873642533,Salling,500 g,bag,true,plastic,other-colours
15525,Body Lotion,7340011434955,Coop 365,"0,2 liter",tube,false,plastic,other-colours
3871,Kyllingebryst i skiver m. ramsløg og hvidløg,5789000097856,De Danske Familiegårde,80 g,tray,true,plastic,clear
5252,Reserva Zinfandel,7804407005889,Montgras,75 cl,bottle,true,glass,other-colours
9985,Kastanjer,4058700808606,La Comtesse,240 g,can,true,metal,other-colours
8753,Krymmel dinosaur flere farver,5711243104879,Sweetkitchen,40 g,jar,true,glass,clear
17365,Ekstra jomfruolivenolie spray m. basilikum,8006830100431,Mantova,250 ml,aerosol,true,metal,other-colours
13007,Appelsinjuice,7340011340782,Xtra,"1,25 liter",brick,true,fibre-based,other-colours
1628,Chips m. havsalt og rosmarin,5017764900342,Kettle,150 g,bag,true,plastic,other-colours
1784,Acaipulver øko,5765228860007,Urtekram,30 g,can,true,metal,black
6684,Fanta Orange,5740700985744,Fanta,330 ml,can,true,metal,other-colours
1443,Tørrede figner øko,5765228517154,Urtekram,250 g,bag,true,plastic,other-colours
7759,Forloren skildpadde,5707196045024,Jaka,400 g,can,true,metal,other-colours
7318,Tomatsuppe m. timian øko,5711953089343,Arla,1 l,brick,true,fibre-based,other-colours
5112,Appelsinsodavand,5741000127100,Nikoline,150 cl,bottle,true,plastic,clear
3673,Marinerede sild i fileter,5710405311728,Lykkeberg,800 g,bucket,true,plastic,other-colours
972,Stjerne Mix,5701090067588,Haribo,"0,375 kg",bag,true,plastic,other-colours
9208,Chai latte m. kakao,5701182012816,Fredsted,8 stk,box,false,fibre-based,other-colours
9141,Sort te,3228881019318,Lipton,180 g,box,false,fibre-based,other-colours
3494,Skinkesalat,5701150000562,Princip,175 g,tray,true,plastic,clear
2321,Wasabipasta,3760199054594,Sushi Daily,43 g,tube,true,plastic,clear
11700,Økologisk Græsk inspireret yoghurt,5701975303411,Thise,1 kg,bucket,true,plastic,clear
189,Kyllingenuggets,5706911017377,Chick'n,240 g,box,false,fibre-based,other-colours
10227,Jackfruit m. chili og lime øko,5032722317598,Biona Organic,400 g,can,true,metal,other-colours
10803,Stegeflæsk,5700381777946,Bornholmergrisen,"0,4 kg",tray,true,plastic,black
8143,Smørepålæg m. basilikum og tomat øko,5712873630776,Salling Veggie,110 g,jar,true,glass,clear
187,Cordon bleu af kylling,5712874330668,Kæmpeposen,1.500 g,bag,true,plastic,other-colours
11637,Økologisk Skyr naturel,5701975301028,Thise,1 kg,bucket,true,plastic,white
7558,Tikka Masala sauce,4002359015564,Ben's Originals,450 g,jar,true,glass,clear
1644,Pastiller m. citrussmag,5774540430508,Ga-Jol,46 g,box,false,fibre-based,other-colours
6851,Kakaopulver,5712873998203,Salling,250 g,box,false,fibre-based,other-colours
9737,Sort te m. blandet frugt,70177084738,Twinings,50 g,box,false,fibre-based,other-colours
15525,Body Lotion,7340011434955,Coop 365,"0,2 liter",tube,false,plastic,other-colours
10541,Blomme Tomater,8430543000427,Coop,"0,5 kg",tray,true,plastic,clear
1955,Mælkechokolade m. appelsinsmag,5709385004850,Spangsberg,100 g,box,true,fibre-based,other-colours
11547,Vaniljecreme,5701116017047,Skælskør Frugtplantage,"0,5 liter",brick,true,fibre-based,other-colours
9885,Bagespray,4250448333888,Decocino,200 ml,aerosol,false,metal,other-colours
13853,Let mayonnaise,5718147198379,Irmas,"0,175 kg",tube,true,plastic,other-colours
11789,Økologisk Græsk inspireret yoghurt,5718146110211,Irmas,1 kg,bucket,true,plastic,other-colours
8099,Dessertcreme m. vaniljesmag,5709521042395,Odense,500 ml,brick,true,fibre-based,other-colours
5437,Sirup m. lime,5706844524645,Barmix,50 cl,bottle,true,glass,clear
854,Peanut ringe,7310532110805,Taffel,"0,13 kg",bag,true,plastic,other-colours
1587,Mørk mælkechokolade 50% kakao øko,4044889012675,Björnsted,100 g,sleeve,true,fibre-based,other-colours
11801,Jordbær Yoghurt,7340011415961,Xtra,1 kg,gable-top,true,fibre-based,other-colours
7908,Pastasauce m. tomat og ost,4002359013676,Dolmio,500 g,jar,true,glass,clear
11513,Choco Mousse,4023600015331,Dr. Oetker,"0,1 kg",cup-tub,true,plastic,clear
8201,Pastafarve rød,5711243103698,Sweetkitchen,25 g,jar,true,plastic,black
7273,Tortillas,7311311021152,Santa Maria,480 g,sleeve,true,plastic,other-colours
15950,Zinksalve,7340191107717,Änglamark,"0,1 liter",tube,false,plastic,other-colours
11700,Økologisk Græsk inspireret yoghurt,5701975303411,Thise,1 kg,bucket,true,plastic,clear
5052,Zinfandel,5704634166082,Star,3 l,box,false,fibre-based,other-colours
11822,Laktosefri Yoghurt naturel,5700384162268,Coop,1 liter,gable-top,true,fibre-based,other-colours
1308,Bananchips,5710183003488,Simple Life by Trope,300 g,bag,true,plastic,other-colours
13434,Mornay Sauce,5703855186008,Emmas Sauce,"0,5 liter",brick,true,fibre-based,other-colours
2759,Skinke i skiver m. honningsmag,5712872758600,Vores,5 stk,tray,true,plastic,clear
3694,Havre m. kakao- og karamelsmag,6430015533660,Fazer,1 l,gable-top,true,fibre-based,other-colours
11801,Jordbær Yoghurt,7340011415961,Xtra,1 kg,gable-top,true,fibre-based,other-colours
2871,Bearnaisesauce,5710405312367,Eriks,230 ml,cup-tub,true,plastic,clear
750,Mælkechokolade m. kiks,5710405061043,Rittersport,100 g,sleeve,true,plastic,other-colours
15368,Made for Men,737052599618,Bruno Banani,"0,15 liter",aerosol,false,metal,other-colours
11656,Økologisk Kakaomælk,5701975000969,Thise,1 liter,gable-top,true,fibre-based,other-colours
14447,Karl Johan Flagesalt (Porcini),5710175199090,Mill & Mortar,"0,08 kg",can,true,metal,black
16026,Køkken Spray,7340011453444,Änglamark,"0,75 liter",aerosol,false,plastic,clear
2578,"Skyr m. vanilje 0,2% fedt øko",5712874221522,Salling ØKO,1.000 g,bucket,true,plastic,other-colours
1084,Ristet nøddeblanding m. honning og salt,5701979994912,KiMs,460 g,bag,true,plastic,other-colours
15410,Kids tandpasta,7046110071519,Jordan,1 stk,tube,true,plastic,other-colours
15342,Tandpasta,7340011439004,Xtra,"0,125 liter",tube,true,plastic,other-colours
175,Panerede kyllingebøffer,5701012793793,Kæmpeposen,1.800 g,bag,true,plastic,other-colours
10090,Allround grillkrydderi,5701281007522,Azelis,100 g,tray,true,plastic,clear
15773,Repair creme 63%,7340011470465,Änglamark,"0,1 liter",tube,false,plastic,other-colours
7366,Arffmanns sennep,5701018047074,Bähncke,"0,25 kg",jar,true,glass,clear
15773,Repair creme 63%,7340011470465,Änglamark,"0,1 liter",tube,false,plastic,other-colours
7377,Vaniljepaste,5707381022458,Tørsleffs,50 g,tube,true,plastic,other-colours
533,Flødeisvafler m. vaniljesmag,5766632527630,Premier Is,350 ml,box,false,fibre-based,other-colours
12975,Ice tea,7340011420378,Xtra,"1,5 liter",gable-top,true,fibre-based,other-colours
11637,Økologisk Skyr naturel,5701975301028,Thise,1 kg,bucket,true,plastic,white
3130,Havredrik cremet,5701977550714,Naturli',1 l,gable-top,true,fibre-based,other-colours
13296,Guava Drik,8718226323033,Maaza,1 liter,brick,true,fibre-based,other-colours
5976,Vino Tinto,8410702009010,Cruzares,100 cl,gable-top,true,fibre-based,other-colours
5051,Æblejuice ufiltreret,5712872937203,Salling,1 l,bottle,true,plastic,clear
7730,"Hyben, Æble - & Hyldeblomstmarmelade",5701211012671,Den Gamle Fabrik,"0,38 kg",jar,true,glass,clear
11710,"Akultur Acido Naturel 3,5%",5701975303824,Thise,1 kg,gable-top,true,fibre-based,other-colours
14398,Extra Virgin Olive oil spray,7340011484288,Coop,"0,2 liter",aerosol,true,metal,other-colours
5425,Frugtdrik m. passionsfrugt,8718226323064,Maaza,1 l,gable-top,true,fibre-based,other-colours
575,Mælkeis m. saltet karamelsmag øko,5712874947620,Salling ØKO,290 g,bucket,true,fibre-based,other-colours
4400,Rågi,7300400118132,Wasa,"0,275 kg",sleeve,true,fibre-based,other-colours
9885,Bagespray,4250448333888,Decocino,200 ml,aerosol,false,metal,other-colours
479,Vegansk is m. kakao og stykker af brownie,5701977001292,Naturli',500 ml,bucket,true,fibre-based,other-colours
2948,Skinke i skiver,5712872751304,Vores,80 g,tray,true,plastic,clear
852,Mørk chokolade 70% kakao m. appelsin,5710405060596,Marabou,100 g,box,false,fibre-based,other-colours
11196,Rejer i lage,7340191121959,Xtra,"0,17 kg",cup-tub,true,plastic,clear
9556,Citronpeber,7311311016356,Santa Maria,102 g,jar,true,glass,clear
17365,Ekstra jomfruolivenolie spray m. basilikum,8006830100431,Mantova,250 ml,aerosol,true,metal,other-colours
15598,Bodycreme,5700384315541,Irmas,"0,15 liter",aerosol,false,plastic,white
3694,Havre m. kakao- og karamelsmag,6430015533660,Fazer,1 l,gable-top,true,fibre-based,other-colours
2480,Smørbar,5740900403376,Lurpak,"0,2 kg",tray,true,plastic,other-colours
10776,Herregårds Hakket kylling,5789000094107,Frijsenborg,"0,4 kg",tray,true,plastic,other-colours
7822,Kanelsneglkage,5701075203116,Valsemøllen,475 g,box,false,fibre-based,other-colours
13434,Mornay Sauce,5703855186008,Emmas Sauce,"0,5 liter",brick,true,fibre-based,other-colours
6893,Ristede løg øko,5712870889917,Levevis,150 g,bucket,true,plastic,clear
5194,Energidrik m. frugtsmag,5060639125708,Monster,500 ml,can,true,metal,other-colours
2680,Flødeskum 35% fedt u. tilsat sukker,5710405309183,Président,252 ml,aerosol,true,metal,other-colours
13259,Brown Ale,5741000174418,New Castle,"0,5 liter",can,true,metal,other-colours
9885,Bagespray,4250448333888,Decocino,200 ml,aerosol,false,metal,other-colours
1567,Mælkechokolade m. kiks,42046165,Rittersport,"33,34 g",sleeve,true,plastic,other-colours
6638,Appelsinjuice fra koncentrat øko,5712873433230,Salling ØKO,5 stk,brick,true,fibre-based,other-colours
5787,Chardonnay Viognier,9313181003007,Château Tanunda,75 cl,bottle,true,glass,clear
7603,Rødvinssauce,5710405743826,Budget,500 ml,brick,true,fibre-based,other-colours
10876,Økologiske Brunchpølser,5711856001435,Gris Lam & Co,"0,2 kg",tray,true,plastic,black
3457,"Yoghurt naturel 0,5% fedt laktosefri øko",5701852259404,Naturmælk,1.000 g,gable-top,true,fibre-based,other-colours
9885,Bagespray,4250448333888,Decocino,200 ml,aerosol,false,metal,other-colours
10229,Cookies m. chokosmag,4022500138966,Pickerd,55 g,jar,true,plastic,clear
4451,Riskiks m. fibre og majs,5900125001560,Salling,13 stk,sleeve,true,plastic,other-colours
11335,Italiensk salat,5700382812318,Irmas,"0,2 kg",tray,true,plastic,clear
6083,Chablis La Pierrelée,3332418000899,La Chablisienne,"0,75 l",bottle,true,glass,other-colours
4047,Grønne oliven m. krydderurter,5712875100093,Salling,150 g,cup-tub,true,plastic,clear
5827,Roulv,5709602727401,Bryggeriet Frejdahl,75 cl,bottle,true,glass,other-colours
14254,Abrikoser i sukkerlage,7340011351535,Coop,"0,24 kg",can,true,metal,other-colours
5101,Royal Export 20 dåser,5741000161005,Royal,660 cl,can,true,metal,other-colours
5089,Appelsinjuice fra koncentrat,5705010122326,Budget,5 stk,brick,true,fibre-based,white
6229,Cocktail m. limesmag,5715008104456,Ish,25 cl,can,true,metal,other-colours
6922,Hakkede tomater øko,5712871733790,Salling ØKO,390 g,brick,true,fibre-based,other-colours
10226,Jackfruit m. gul thaikarry øko,5032722317581,Biona Organic,400 g,can,true,metal,other-colours
1349,Dadler u. sten,5706779053937,Earth Control,175 g,bag,true,plastic,other-colours
15683,Håndcreme,4005808202102,Atrix,"0,2 liter",tube,false,plastic,other-colours
1933,Blød i bolden,5709385065110,Nørregade bolcher,190 g,bag,true,plastic,other-colours
2823,"Yoghurt af skyr m. kokos 0,2% fedt u. tilsat sukker",5711953065934,Cheasy,1.000 g,gable-top,true,fibre-based,white
11336,Kyllinge Leverpostej,5709760009081,Hanegal,"0,2 kg",tray,true,metal,other-colours
11109,Greek White Block,5202390020407,Violife,"0,2 kg",tray,true,plastic,clear
3632,Iskaffe m. havre vegansk,5710326017983,Geia Food,250 ml,gable-top,true,fibre-based,other-colours
3472,"Wiener inspireret iskaffe 0,9% fedt laktosefri",5710326017792,Geia Food,1 l,gable-top,true,fibre-based,other-colours
296,Forårsruller mini m. grøntsager vegansk,5741200318636,Daloon,16 stk,box,false,fibre-based,other-colours
1584,Karamelkugler,5701979990570,KiMs,120 g,bag,true,plastic,other-colours
5218,Læskedrik m. rabarber øko,5705010081173,Rynkeby,200 ml,brick,true,fibre-based,other-colours
926,Eldorado,5701090066550,Haribo,120 g,bag,true,plastic,other-colours
3287,Feta 23% fedt,5712873215157,Princip,150 g,brick,true,fibre-based,other-colours
3673,Marinerede sild i fileter,5710405311728,Lykkeberg,800 g,bucket,true,plastic,other-colours
3506,Grønlandske rejer i lage XL,5740301017257,Royal Greenland,530 g,cup-tub,true,plastic,clear
10247,Pizzakrydderi,7311311016493,Santa Maria,57 g,cup-tub,true,plastic,clear
8067,Røde kidneybønner,3083681068122,Bonduelle,160 g,brick,true,fibre-based,other-colours
8784,Kakaopulver,5701058000176,Urtekram,80 g,jar,true,glass,clear
1638,Nutbar,4014400929058,Storck,120 g,sleeve,true,plastic,other-colours
2492,"Skummetmælk 0,1% fedt øko",5700426293929,Arla,1 l,gable-top,true,fibre-based,other-colours
1166,Flæskesvær m. jalapeño,5701397321321,Øffer,75 g,bag,true,plastic,other-colours
11379,Frugtsalat,5700383891183,Irmas,"0,2 kg",cup-tub,true,plastic,clear
11795,Koldskål,7340011346012,Xtra,1 liter,brick,true,fibre-based,other-colours
6158,Rosevin,7804407005933,MG Montgras Varietal,3 l,box,false,fibre-based,other-colours
10846,Økologisk Hakket Kylling,5711436414006,De Danske Familiegårde,"0,3 kg",tray,true,plastic,other-colours
596,Perlehøne,5712873712250,Gourmet Quality,400 g,tray,true,plastic,black
3934,Fyldte røde peberfrugter m. flødeost,5902973786958,Salling,150 g,cup-tub,true,plastic,clear
